 1.00000000000000000E+000, 0.00000000000000000E+000, 0.00000000000000000E+000
 1.00000000000000000E+000, 3.75000000000000000E-001, 0.00000000000000000E+000
 1.00000000000000000E+000, 7.50000000000000000E-001, 0.00000000000000000E+000
 8.75000000000000000E-001, 1.00000000000000000E+000, 0.00000000000000000E+000
 5.00000000000000000E-001, 1.00000000000000000E+000, 0.00000000000000000E+000
 1.25000000000000000E-001, 1.00000000000000000E+000, 0.00000000000000000E+000
 0.00000000000000000E+000, 1.00000000000000000E+000, 2.50000000000000000E-001
 0.00000000000000000E+000, 1.00000000000000000E+000, 6.25000000000000000E-001
 0.00000000000000000E+000, 1.00000000000000000E+000, 1.00000000000000000E+000
 0.00000000000000000E+000, 6.25000000000000000E-001, 1.00000000000000000E+000
 0.00000000000000000E+000, 2.50000000000000000E-001, 1.00000000000000000E+000
 1.25000000000000000E-001, 0.00000000000000000E+000, 1.00000000000000000E+000
 5.00000000000000000E-001, 0.00000000000000000E+000, 1.00000000000000000E+000
 8.75000000000000000E-001, 0.00000000000000000E+000, 1.00000000000000000E+000
 1.00000000000000000E+000, 0.00000000000000000E+000, 7.50000000000000000E-001
 1.00000000000000000E+000, 0.00000000000000000E+000, 3.75000000000000000E-001
